,id,ms_sub_class,ms_zoning,lot_area,lot_config,bldg_type,overall_cond,year_built,year_remod_add,exterior_1st,bsmt_fin_sf2,total_bsmt_sf,sale_price,is_on_market
697,697,20,RL,6420,Inside,1Fam,7,1952,1952,Wd Sdng,551.0,980.0,123500.0,True
698,698,20,RL,8450,Inside,1Fam,8,1965,2009,MetalSd,117.0,894.0,138500.0,True
699,699,120,FV,4282,Inside,TwnhsE,5,2004,2004,MetalSd,0.0,1391.0,196000.0,False
700,700,20,RL,14331,Inside,1Fam,5,2002,2002,VinylSd,0.0,1800.0,312500.0,False
701,701,20,RL,9600,Inside,1Fam,5,1969,1969,HdBoard,0.0,1164.0,140000.0,False
702,702,60,RL,12438,Inside,1Fam,5,2006,2006,VinylSd,0.0,1234.0,361919.0,True
703,703,190,RM,7630,Inside,2fmCon,9,1900,1996,Wd Sdng,0.0,360.0,140000.0,False
704,704,20,RL,8400,Inside,1Fam,5,2004,2005,VinylSd,0.0,1473.0,213000.0,True
705,705,190,RM,5600,Inside,2fmCon,5,1930,1950,VinylSd,0.0,0.0,55000.0,False
706,706,20,RL,115149,CulDSac,1Fam,5,1971,2002,Plywood,0.0,1643.0,302000.0,False
707,707,120,RL,6240,Inside,TwnhsE,5,2006,2006,MetalSd,0.0,1324.0,254000.0,True
708,708,60,RL,9018,Inside,1Fam,5,2007,2007,VinylSd,0.0,728.0,179540.0,True
709,709,20,RL,7162,Inside,1Fam,7,1966,1966,HdBoard,0.0,876.0,109900.0,False
710,710,30,RL,4130,Inside,1Fam,6,1935,2003,VinylSd,0.0,270.0,52000.0,False
711,711,50,C (all),8712,Inside,1Fam,7,1900,1950,MetalSd,0.0,859.0,102776.0,False
712,712,120,RL,4671,Inside,TwnhsE,5,1988,1989,HdBoard,0.0,1228.0,189000.0,True
713,713,190,RL,9873,Inside,2fmCon,5,1970,1970,HdBoard,0.0,960.0,129000.0,True
714,714,60,RL,13517,CulDSac,1Fam,8,1976,2005,HdBoard,0.0,725.0,130500.0,True
715,715,20,RL,10140,Inside,1Fam,5,1974,1974,HdBoard,0.0,1064.0,165000.0,True
716,716,70,RM,10800,Inside,1Fam,8,1890,1998,Wd Sdng,0.0,718.0,159500.0,False
717,717,20,RL,10000,Inside,1Fam,6,1973,2000,HdBoard,0.0,1176.0,157000.0,True
718,718,60,RL,10542,Inside,1Fam,5,1993,1994,Wd Sdng,0.0,1311.0,341000.0,False
719,719,20,RL,9920,Inside,1Fam,6,1969,1969,HdBoard,0.0,971.0,128500.0,True
720,720,120,RL,6563,CulDSac,1Fam,5,1985,1985,HdBoard,0.0,1742.0,275000.0,True
721,721,120,RM,4426,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,143000.0,False
722,722,20,RL,8120,Inside,1Fam,7,1970,1970,MetalSd,0.0,864.0,124500.0,True
723,723,50,RL,8172,Inside,1Fam,6,1954,1972,MetalSd,0.0,941.0,135000.0,True
724,724,20,RL,13286,Inside,1Fam,5,2007,2008,CemntBd,0.0,1698.0,320000.0,True
725,725,20,RL,6960,Inside,1Fam,6,1970,1970,HdBoard,239.0,864.0,120500.0,True
726,726,20,RL,21695,Corner,1Fam,9,1988,2007,Wd Sdng,0.0,880.0,222000.0,False
727,727,20,RL,7314,Inside,1Fam,5,2007,2007,VinylSd,0.0,1232.0,194500.0,True
728,728,90,RL,11475,Corner,Duplex,5,1958,1958,VinylSd,0.0,1584.0,110000.0,False
729,729,30,RM,6240,Inside,1Fam,5,1925,1950,MetalSd,0.0,780.0,103000.0,False
730,730,120,RL,5389,Inside,TwnhsE,5,1995,1996,CemntBd,0.0,1595.0,236500.0,True
731,731,80,RL,9590,Corner,1Fam,5,2003,2003,VinylSd,0.0,868.0,187500.0,True
732,732,60,RL,11404,Inside,1Fam,5,1998,1999,VinylSd,0.0,1153.0,222500.0,True
733,733,20,RL,10000,Corner,1Fam,6,1961,1983,HdBoard,0.0,864.0,131400.0,True
734,734,20,RL,8978,Corner,1Fam,5,1968,1968,Plywood,0.0,948.0,108000.0,False
735,735,75,RM,10800,Inside,1Fam,7,1914,1970,Wd Sdng,0.0,880.0,163000.0,True
736,736,90,RL,8544,Inside,Duplex,4,1950,1950,Stucco,0.0,0.0,93500.0,True
737,737,60,RL,10463,CulDSac,1Fam,5,2005,2005,VinylSd,0.0,893.0,239900.0,False
738,738,90,RL,10800,Inside,Duplex,5,1987,1988,Plywood,0.0,1200.0,179000.0,True
739,739,60,RL,9313,Inside,1Fam,5,2004,2004,VinylSd,0.0,864.0,190000.0,False
740,740,70,RM,9600,Inside,1Fam,7,1910,2002,Wd Sdng,0.0,264.0,132000.0,True
741,741,20,RL,6768,Inside,1Fam,8,1961,1996,HdBoard,0.0,912.0,142000.0,True
742,742,20,RL,8450,Inside,1Fam,5,2000,2001,VinylSd,0.0,1349.0,179000.0,True
743,743,80,RL,12886,Inside,1Fam,6,1963,1999,HdBoard,0.0,520.0,175000.0,False
744,744,120,RL,5395,Inside,TwnhsE,5,1993,1993,HdBoard,0.0,1337.0,180000.0,False
745,745,60,RL,8963,Inside,1Fam,9,1976,1996,VinylSd,80.0,1142.0,299800.0,True
746,746,60,RL,8795,Inside,1Fam,5,2000,2000,VinylSd,0.0,952.0,236000.0,True
747,747,70,RM,11700,Corner,1Fam,7,1880,2003,Stucco,0.0,1240.0,265979.0,False
748,748,20,RL,10593,Inside,1Fam,5,1996,1996,VinylSd,0.0,1720.0,260400.0,False
749,749,50,RL,8405,Inside,1Fam,3,1945,1950,WdShing,0.0,0.0,98000.0,False
750,750,50,RM,8800,Corner,1Fam,7,1910,2004,Wd Sdng,0.0,576.0,96500.0,True
751,751,60,RL,7750,Inside,1Fam,5,2003,2003,VinylSd,0.0,660.0,162000.0,False
752,752,20,RL,9236,Inside,1Fam,5,1997,1997,VinylSd,0.0,1479.0,217000.0,False
753,753,60,RL,10240,Inside,1Fam,5,2005,2005,VinylSd,0.0,1030.0,275500.0,False
754,754,20,RL,7930,Inside,1Fam,8,1969,2005,Plywood,472.0,1026.0,156000.0,False
755,755,160,FV,3230,Inside,TwnhsE,5,1999,1999,MetalSd,0.0,729.0,172500.0,True
756,756,60,RL,10769,Inside,1Fam,5,2007,2007,VinylSd,0.0,866.0,212000.0,True
757,757,60,RL,11616,CulDSac,1Fam,5,1978,1978,HdBoard,0.0,672.0,158900.0,True
758,758,160,FV,2280,Inside,Twnhs,5,1999,1999,MetalSd,0.0,744.0,179400.0,True
759,759,60,RL,12257,Inside,1Fam,5,1995,1995,VinylSd,64.0,1318.0,290000.0,False
760,760,20,RL,9100,Inside,1Fam,6,1959,1959,Wd Sdng,0.0,864.0,127500.0,True
761,761,30,RM,6911,FR2,1Fam,5,1924,1950,Wd Sdng,0.0,1145.0,100000.0,False
762,762,60,FV,8640,Inside,1Fam,5,2009,2009,VinylSd,0.0,756.0,215200.0,False
763,763,60,RL,9430,Inside,1Fam,5,1999,1999,VinylSd,0.0,1252.0,337000.0,True
764,764,120,RL,9549,CulDSac,TwnhsE,5,1995,1996,BrkFace,1057.0,1494.0,270000.0,True
765,765,20,RL,14587,Inside,1Fam,5,2008,2008,VinylSd,0.0,1498.0,264132.0,True
766,766,60,RL,10421,Inside,1Fam,5,1988,1988,HdBoard,0.0,980.0,196500.0,False
767,767,50,RL,12508,Inside,1Fam,7,1940,1985,VinylSd,0.0,983.0,160000.0,False
768,768,20,RL,9100,Inside,1Fam,5,2004,2005,VinylSd,0.0,1860.0,216837.0,True
769,769,60,RL,53504,CulDSac,1Fam,5,2003,2003,CemntBd,0.0,1650.0,538000.0,False
770,770,85,RL,7252,CulDSac,1Fam,5,1982,1982,Wd Sdng,0.0,858.0,134900.0,True
771,771,20,RL,8877,Inside,1Fam,5,1951,1951,Wd Sdng,0.0,836.0,102000.0,False
772,772,80,RL,7819,Inside,1Fam,5,1976,1976,Plywood,127.0,1029.0,107000.0,True
773,773,20,RL,10150,Inside,1Fam,5,1958,1958,Wd Sdng,0.0,912.0,114500.0,True
774,774,20,RL,14226,Corner,1Fam,5,2006,2006,VinylSd,0.0,1935.0,395000.0,True
775,775,120,RM,4500,FR2,TwnhsE,5,1998,1998,VinylSd,0.0,1204.0,162000.0,False
776,776,20,RL,11210,Inside,1Fam,5,2005,2006,VinylSd,0.0,1614.0,221500.0,False
777,777,20,RL,13350,Inside,1Fam,5,1974,1974,HdBoard,0.0,864.0,142500.0,True
778,778,90,RH,8400,Inside,Duplex,5,1977,1977,Plywood,0.0,0.0,144000.0,False
779,779,90,RL,10530,Inside,Duplex,5,1977,1977,Plywood,0.0,975.0,135000.0,True
780,780,20,RL,7875,Inside,1Fam,5,1995,1996,HdBoard,0.0,1237.0,176000.0,False
781,781,60,RL,7153,Inside,1Fam,5,1992,1992,VinylSd,0.0,761.0,175900.0,False
782,782,20,RL,16285,Inside,1Fam,5,2001,2002,VinylSd,0.0,1413.0,187100.0,True
783,783,85,RL,9101,Corner,1Fam,6,1978,1978,Plywood,0.0,1097.0,165500.0,True
784,784,75,RM,6300,Inside,1Fam,6,1914,2001,Wd Sdng,0.0,742.0,128000.0,True
785,785,20,RL,9790,Inside,1Fam,5,1967,1967,BrkFace,630.0,1372.0,161500.0,True
786,786,50,RM,10800,Inside,1Fam,6,1915,1950,MetalSd,0.0,686.0,139000.0,False
787,787,60,RL,10142,Inside,1Fam,5,2004,2004,VinylSd,0.0,956.0,233000.0,True
788,788,20,RM,6000,Corner,1Fam,7,1954,2000,MetalSd,0.0,901.0,107900.0,True
789,789,60,RL,12205,Inside,1Fam,8,1966,2007,HdBoard,0.0,832.0,187500.0,True
790,790,120,RL,3182,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1145.0,160200.0,False
791,791,80,RL,11333,Corner,1Fam,5,1976,1976,HdBoard,0.0,1029.0,146800.0,False
792,792,60,RL,9920,CulDSac,1Fam,5,1996,1997,MetalSd,0.0,1117.0,269790.0,True
793,793,20,RL,9158,Inside,1Fam,5,2007,2007,CemntBd,0.0,1496.0,225000.0,True
794,794,60,RL,10832,Corner,1Fam,5,1994,1996,MetalSd,0.0,712.0,194500.0,True
795,795,60,RL,8400,Inside,1Fam,6,1980,1981,HdBoard,0.0,650.0,171000.0,True
796,796,20,RL,8197,Inside,1Fam,5,1977,1977,Plywood,0.0,660.0,143500.0,False
797,797,20,RL,7677,Inside,1Fam,5,1953,1953,VinylSd,0.0,773.0,110000.0,True
798,798,60,RL,13518,Inside,1Fam,5,2008,2009,VinylSd,0.0,1926.0,485000.0,False
799,799,50,RL,7200,Corner,1Fam,7,1937,1950,Wd Sdng,0.0,731.0,175000.0,False
800,800,60,RL,12798,Inside,1Fam,5,1997,1997,VinylSd,0.0,616.0,200000.0,True
801,801,30,RM,4800,Inside,1Fam,7,1916,1990,MetalSd,0.0,1196.0,109900.0,False
802,802,60,RL,8199,Inside,1Fam,5,2005,2005,WdShing,0.0,728.0,189000.0,True
803,803,60,RL,13891,Inside,1Fam,5,2008,2009,VinylSd,0.0,1734.0,582933.0,True
804,804,20,RL,9000,Inside,1Fam,5,1954,1954,Wd Sdng,0.0,936.0,118000.0,True
805,805,20,RL,12274,FR2,1Fam,5,2008,2008,VinylSd,0.0,1417.0,227680.0,False
806,806,80,RL,9750,Inside,1Fam,5,1967,1967,VinylSd,480.0,980.0,135500.0,False
807,807,70,RL,21384,Inside,1Fam,6,1923,2004,Wd Sdng,0.0,1324.0,223500.0,False
808,808,80,RL,13400,Inside,1Fam,5,1966,1966,VinylSd,128.0,1024.0,159950.0,False
809,809,75,RM,8100,Corner,1Fam,5,1898,1965,AsbShng,0.0,849.0,106000.0,False
810,810,20,RL,10140,Inside,1Fam,6,1974,1999,HdBoard,377.0,1040.0,181000.0,False
811,811,120,RM,4438,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,144500.0,False
812,812,20,C (all),8712,Inside,1Fam,5,1952,1952,Wd Sdng,0.0,540.0,55993.0,True
813,813,20,RL,9750,Inside,1Fam,6,1958,1958,MetalSd,0.0,1442.0,157900.0,True
814,814,50,RL,8248,Inside,1Fam,7,1918,1950,Stucco,0.0,686.0,116000.0,True
815,815,20,RL,12137,CulDSac,1Fam,5,1998,1998,VinylSd,0.0,1649.0,224900.0,False
816,816,20,RL,11425,Corner,1Fam,6,1954,1954,BrkFace,0.0,1008.0,137000.0,False
817,817,20,RL,13265,CulDSac,1Fam,5,2002,2002,CemntBd,0.0,1568.0,271000.0,False
818,818,80,RL,8816,Inside,1Fam,7,1971,1971,HdBoard,0.0,1010.0,155000.0,False
819,819,120,RL,6371,Inside,TwnhsE,5,2009,2010,VinylSd,0.0,1358.0,224000.0,False
820,820,60,RL,7226,CulDSac,1Fam,5,2003,2003,VinylSd,0.0,798.0,183000.0,True
821,821,20,RM,6000,Inside,2fmCon,4,1953,1953,MetalSd,0.0,936.0,93000.0,True
822,822,60,RL,12394,Corner,1Fam,5,2003,2003,VinylSd,0.0,847.0,225000.0,True
823,823,50,RL,9900,Inside,1Fam,7,1940,1950,VinylSd,0.0,778.0,139500.0,True
824,824,20,FV,11216,Inside,1Fam,5,2006,2006,VinylSd,0.0,1489.0,232600.0,True
825,825,20,RL,14803,Inside,1Fam,5,2007,2008,CemntBd,0.0,2078.0,385000.0,True
826,826,45,RM,6130,Inside,1Fam,6,1924,1950,MetalSd,0.0,784.0,109500.0,False
827,827,20,RL,8529,Inside,1Fam,5,2001,2001,VinylSd,0.0,1454.0,189000.0,False
828,828,60,RL,28698,CulDSac,1Fam,5,1967,1967,Plywood,764.0,1013.0,185000.0,False
829,829,160,FV,2544,Inside,Twnhs,5,2005,2005,MetalSd,0.0,600.0,147400.0,False
830,830,20,RL,11900,Corner,1Fam,5,1957,1957,HdBoard,0.0,1392.0,166000.0,True
831,831,160,FV,3180,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,600.0,151000.0,True
832,832,60,RL,9548,CulDSac,1Fam,6,2003,2003,VinylSd,0.0,941.0,237000.0,True
833,833,20,RL,10004,Inside,1Fam,6,1964,1964,HdBoard,345.0,1516.0,167000.0,False
834,834,20,RL,7875,Inside,1Fam,6,1961,1961,VinylSd,0.0,1144.0,139950.0,True
835,835,20,RL,9600,Inside,1Fam,7,1950,1995,VinylSd,0.0,1067.0,128000.0,False
836,836,30,RM,8100,Inside,1Fam,6,1948,1973,VinylSd,0.0,1559.0,153500.0,True
837,837,160,RM,1680,Inside,Twnhs,5,1973,1973,HdBoard,0.0,483.0,100000.0,True
838,838,20,RL,9525,Inside,1Fam,6,1995,2006,VinylSd,0.0,1099.0,144000.0,False
839,839,50,RL,11767,Inside,1Fam,6,1946,1995,MetalSd,0.0,768.0,130500.0,False
840,840,70,RH,12155,Inside,1Fam,8,1925,1950,Wd Sdng,0.0,672.0,140000.0,False
841,841,70,RM,10440,Inside,1Fam,8,1904,2002,MetalSd,0.0,650.0,157500.0,True
842,842,80,RL,9020,Inside,1Fam,7,1966,1966,HdBoard,539.0,1127.0,174900.0,False
843,843,90,RL,8000,Corner,Duplex,4,1961,1961,BrkFace,0.0,1800.0,141000.0,False
844,844,50,RM,12665,Inside,1Fam,8,1915,1950,Wd Sdng,0.0,876.0,153900.0,True
845,845,85,RL,16647,CulDSac,1Fam,5,1975,1981,HdBoard,0.0,1390.0,171000.0,False
846,846,60,RL,9317,Inside,1Fam,5,1993,1993,HdBoard,0.0,740.0,213000.0,True
847,847,20,RL,15523,CulDSac,1Fam,6,1972,1972,HdBoard,0.0,864.0,133500.0,False
848,848,50,RL,45600,Inside,1Fam,8,1908,1997,Wd Sdng,0.0,907.0,240000.0,False
849,849,80,RL,9600,FR2,1Fam,7,1976,1994,Plywood,0.0,528.0,187000.0,False
850,850,120,RM,4435,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,848.0,131500.0,True
851,851,120,RL,3196,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,1273.0,215000.0,False
852,852,75,RL,7128,Inside,1Fam,5,1941,1950,MetalSd,0.0,918.0,164000.0,False
853,853,80,RL,12095,Corner,1Fam,6,1964,1964,MetalSd,0.0,1127.0,158000.0,False
854,854,20,RL,17920,Inside,1Fam,4,1955,1974,Wd Sdng,1085.0,1763.0,170000.0,False
855,855,20,RL,6897,Corner,1Fam,8,1962,2010,HdBoard,0.0,1040.0,127000.0,True
856,856,80,RL,10970,Inside,1Fam,6,1978,1978,Plywood,435.0,940.0,147000.0,True
857,857,60,RL,8125,Inside,1Fam,5,1994,1995,HdBoard,0.0,702.0,174000.0,True
858,858,20,RL,10400,Inside,1Fam,5,1976,1976,HdBoard,0.0,1090.0,152000.0,True
859,859,60,RL,11029,Corner,1Fam,7,1968,1984,HdBoard,0.0,1054.0,250000.0,False
860,860,50,RL,7642,Corner,1Fam,8,1918,1998,Wd Sdng,0.0,912.0,189950.0,False
861,861,190,RL,11625,Inside,2fmCon,4,1965,1965,Plywood,0.0,1039.0,131500.0,False
862,862,20,RL,9672,Corner,1Fam,5,1984,1985,HdBoard,0.0,1040.0,152000.0,False
863,863,20,RL,7931,Inside,1Fam,5,1959,1959,BrkFace,0.0,1148.0,132500.0,True
864,864,20,FV,8640,Inside,1Fam,5,2007,2008,VinylSd,0.0,1372.0,250580.0,False
865,865,20,RL,8750,Inside,1Fam,6,1970,1970,MetalSd,0.0,1002.0,148500.0,False
866,866,20,RL,10656,Inside,1Fam,5,2006,2007,VinylSd,0.0,1638.0,248900.0,False
867,867,20,RL,6970,Corner,1Fam,5,1961,1961,VinylSd,0.0,1040.0,129000.0,False
868,868,60,RL,14762,Corner,1Fam,6,1948,1950,Plywood,0.0,0.0,169000.0,True
869,869,60,RL,9938,Inside,1Fam,5,1993,1994,MetalSd,0.0,1050.0,236000.0,False
870,870,20,RL,6600,Inside,1Fam,5,1962,1962,MetalSd,0.0,894.0,109500.0,False
871,871,60,RL,8750,Inside,1Fam,5,1998,1998,VinylSd,0.0,804.0,200500.0,True
872,872,20,RL,8892,Corner,1Fam,7,1953,1996,WdShing,0.0,105.0,116000.0,False
873,873,40,RL,12144,Inside,1Fam,7,1949,1950,HdBoard,0.0,832.0,133000.0,False
874,874,50,RM,5720,Inside,1Fam,6,1941,1950,Wd Sdng,0.0,676.0,66500.0,False
875,875,60,FV,9000,Inside,1Fam,5,2007,2007,CemntBd,0.0,1184.0,303477.0,False
876,876,20,RL,25286,Inside,1Fam,5,1963,1963,HdBoard,0.0,1064.0,132250.0,True
877,877,60,RL,8834,Inside,1Fam,5,2004,2005,VinylSd,0.0,1462.0,350000.0,False
878,878,85,RL,11782,Inside,1Fam,7,1961,1995,HdBoard,0.0,1109.0,148000.0,True
879,879,20,RL,7000,CulDSac,1Fam,8,1978,2005,VinylSd,0.0,864.0,136500.0,True
880,880,20,RL,7024,Inside,1Fam,5,2005,2006,VinylSd,0.0,1090.0,157000.0,True
881,881,50,RL,13758,CulDSac,1Fam,5,1990,1991,HdBoard,0.0,1156.0,187500.0,False
882,882,60,RL,9636,Corner,1Fam,5,1992,1993,VinylSd,0.0,808.0,178000.0,True
883,883,75,RL,6204,Inside,1Fam,5,1912,1950,Wd Sdng,0.0,795.0,118500.0,False
884,884,20,RL,7150,Inside,1Fam,5,1967,1967,HdBoard,0.0,892.0,100000.0,True
885,885,120,FV,5119,CulDSac,TwnhsE,5,1999,2000,MetalSd,0.0,1698.0,328900.0,False
886,886,90,RL,8393,Corner,Duplex,5,1959,2005,MetalSd,0.0,1626.0,145000.0,True
887,887,50,RL,16466,Inside,1Fam,7,1955,1955,MetalSd,0.0,816.0,135500.0,True
888,888,20,RL,15865,Inside,1Fam,6,1970,1970,Wd Sdng,823.0,2217.0,268000.0,False
889,889,20,RL,12160,Inside,1Fam,4,1953,1953,Wd Sdng,0.0,1505.0,149500.0,False
890,890,50,RL,8064,Corner,1Fam,7,1949,2006,MetalSd,0.0,672.0,122900.0,False
891,891,60,RL,11184,Inside,1Fam,5,1978,1978,HdBoard,500.0,918.0,172500.0,False
892,892,20,RL,8414,Inside,1Fam,8,1963,2003,HdBoard,0.0,1059.0,154500.0,False
893,893,20,RL,13284,Inside,1Fam,5,1954,1954,Wd Sdng,0.0,1383.0,165000.0,False
894,894,90,RL,7018,Inside,Duplex,5,1979,1979,Plywood,0.0,0.0,118858.0,False
895,895,60,RL,7056,Inside,1Fam,5,1963,1963,HdBoard,0.0,780.0,140000.0,False
896,896,30,RM,8765,Inside,1Fam,6,1936,1950,Wd Sdng,0.0,951.0,106500.0,False
897,897,90,RL,7018,Inside,Duplex,5,1979,1979,Plywood,0.0,0.0,142953.0,False
898,898,20,RL,12919,Inside,1Fam,5,2009,2010,VinylSd,0.0,2330.0,611657.0,False
899,899,20,RL,6993,Inside,1Fam,7,1961,1994,HdBoard,0.0,912.0,135000.0,False
900,900,20,RL,7340,Inside,1Fam,6,1971,1971,HdBoard,0.0,858.0,110000.0,False
901,901,20,RL,8712,Inside,1Fam,7,1957,2000,MetalSd,0.0,992.0,153000.0,True
902,902,60,RL,7875,Inside,1Fam,5,2003,2003,VinylSd,0.0,783.0,180000.0,False
903,903,20,RL,14859,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1670.0,240000.0,False
904,904,20,RL,6173,Inside,1Fam,6,1967,1967,HdBoard,0.0,876.0,125500.0,True
905,905,20,RL,9920,Inside,1Fam,5,1954,1954,HdBoard,290.0,1056.0,128000.0,False
906,906,20,RL,13501,Corner,1Fam,5,2006,2006,VinylSd,0.0,1623.0,255000.0,True
907,907,50,RL,11500,Inside,1Fam,7,1936,1987,BrkFace,0.0,1017.0,250000.0,True
908,908,20,RL,8885,Inside,1Fam,5,1983,1983,HdBoard,324.0,864.0,131000.0,False
909,909,60,RL,12589,Inside,1Fam,5,2005,2005,VinylSd,0.0,742.0,174000.0,False
910,910,90,RL,11600,Corner,Duplex,5,1960,1960,MetalSd,0.0,1105.0,154300.0,False
911,911,20,RL,9286,CulDSac,1Fam,7,1977,1989,HdBoard,0.0,1268.0,143500.0,True
912,912,30,RM,6120,Inside,1Fam,7,1925,1950,MetalSd,0.0,768.0,88000.0,True
913,913,90,RH,6270,Inside,Duplex,6,1949,1950,MetalSd,0.0,1001.0,145000.0,False
914,914,160,FV,3000,Inside,TwnhsE,5,2009,2009,VinylSd,0.0,612.0,173733.0,False
915,915,160,RM,2001,Inside,Twnhs,5,1970,1970,CemntBd,0.0,546.0,75000.0,True
916,916,20,C (all),9000,Inside,1Fam,3,1949,1950,AsbShng,0.0,480.0,35311.0,True
917,917,20,RL,17140,Inside,1Fam,6,1956,1956,VinylSd,0.0,1134.0,135000.0,False
918,918,60,RL,13125,Corner,1Fam,5,1991,1991,HdBoard,634.0,1104.0,238000.0,True
919,919,20,RL,11029,Corner,1Fam,8,1958,2002,MetalSd,411.0,1184.0,176500.0,True
920,920,60,RL,8462,Inside,1Fam,5,1994,1994,HdBoard,0.0,928.0,201000.0,True
921,921,90,RL,8777,Inside,Duplex,7,1900,2003,MetalSd,0.0,1272.0,145900.0,True
922,922,20,RL,10237,Inside,1Fam,5,2005,2006,VinylSd,0.0,1316.0,169990.0,False
923,923,120,RL,8012,Inside,TwnhsE,5,1993,1994,Plywood,841.0,1604.0,193000.0,False
924,924,20,RL,10240,Inside,1Fam,6,1980,1980,Plywood,1061.0,1686.0,207500.0,True
925,925,20,RL,15611,Corner,1Fam,6,1977,1977,VinylSd,93.0,1126.0,175000.0,True
926,926,60,RL,11999,Inside,1Fam,5,2003,2004,VinylSd,0.0,1181.0,285000.0,False
927,927,60,RL,9900,Inside,1Fam,5,1968,1968,MetalSd,0.0,832.0,176000.0,True
928,928,20,RL,11838,Inside,1Fam,5,2001,2001,VinylSd,0.0,1753.0,236500.0,False
929,929,60,RL,13006,Corner,1Fam,5,1997,1997,HdBoard,0.0,964.0,222000.0,True
930,930,20,RL,8925,Inside,1Fam,5,2007,2007,VinylSd,0.0,1466.0,201000.0,True
931,931,20,RL,9100,Inside,1Fam,6,1965,1965,VinylSd,466.0,925.0,117500.0,False
932,932,20,RL,11670,Corner,1Fam,5,2006,2006,VinylSd,0.0,1905.0,320000.0,False
933,933,20,RL,8487,FR2,1Fam,5,2004,2004,VinylSd,0.0,1500.0,190000.0,False
934,934,20,RL,27650,Inside,1Fam,7,1960,2007,Wd Sdng,0.0,585.0,242000.0,False
935,935,30,RL,5825,Inside,1Fam,5,1926,1953,MetalSd,0.0,600.0,79900.0,True
936,936,20,RL,10083,Inside,1Fam,5,2003,2003,VinylSd,0.0,1176.0,184900.0,True
937,937,60,RL,9675,Inside,1Fam,5,2005,2005,VinylSd,0.0,1113.0,253000.0,False
938,938,60,RL,8760,Inside,1Fam,5,2006,2006,VinylSd,0.0,1391.0,239799.0,False
939,939,70,RL,24090,Inside,1Fam,7,1940,1950,MetalSd,0.0,1032.0,244400.0,False
940,940,90,RL,12640,Inside,Duplex,5,1976,1976,Plywood,396.0,1728.0,150900.0,True
941,941,60,RL,8755,FR2,1Fam,5,1999,1999,VinylSd,0.0,992.0,214000.0,False
942,942,90,RL,7711,Inside,Duplex,3,1977,1977,MetalSd,0.0,1440.0,150000.0,False
943,943,90,RL,25000,Inside,Duplex,4,1967,1967,HdBoard,0.0,1632.0,143000.0,True
944,944,20,RL,14375,CulDSac,1Fam,6,1958,1958,HdBoard,354.0,819.0,137500.0,False
945,945,50,RM,8820,Corner,1Fam,6,1890,1996,VinylSd,0.0,1088.0,124900.0,False
946,946,80,RL,8163,Inside,1Fam,6,1959,1959,HdBoard,294.0,1144.0,143000.0,False
947,947,20,RL,14536,Inside,1Fam,5,2002,2003,VinylSd,0.0,1616.0,270000.0,True
948,948,60,RL,14006,Inside,1Fam,5,2002,2002,VinylSd,0.0,936.0,192500.0,False
949,949,20,RL,9360,Inside,1Fam,7,1972,2006,Plywood,0.0,1161.0,197500.0,True
950,950,20,RL,7200,Inside,1Fam,8,1950,2002,VinylSd,149.0,864.0,129000.0,False
951,951,20,RH,7800,Corner,1Fam,5,1965,1965,VinylSd,0.0,828.0,119900.0,False
952,952,85,RL,7200,Inside,1Fam,8,1972,2003,WdShing,0.0,768.0,133900.0,False
953,953,60,RL,11075,Inside,1Fam,4,1969,1969,HdBoard,193.0,784.0,172000.0,True
954,954,90,RL,9400,CulDSac,Duplex,5,1975,1975,WdShing,0.0,945.0,127500.0,False
955,955,90,RH,7136,Inside,Duplex,6,1946,1950,MetalSd,0.0,979.0,145000.0,False
956,956,160,RM,1300,Inside,TwnhsE,6,1980,1980,MetalSd,0.0,561.0,124000.0,False
957,957,20,RL,7420,Inside,1Fam,5,1962,1962,MetalSd,0.0,1057.0,132000.0,True
958,958,20,RL,8450,Inside,1Fam,5,2003,2003,VinylSd,0.0,1337.0,185000.0,False
959,959,160,FV,2572,FR2,Twnhs,5,1999,1999,MetalSd,0.0,696.0,155000.0,True
960,960,20,RL,7207,Inside,1Fam,7,1958,2008,Wd Sdng,0.0,858.0,116500.0,True
961,961,60,RL,12227,Corner,1Fam,7,1977,1995,HdBoard,0.0,1330.0,272000.0,True
962,962,160,RL,2308,Corner,TwnhsE,6,1976,1976,Plywood,0.0,804.0,155000.0,True
963,963,20,RL,11923,Corner,1Fam,5,2007,2007,VinylSd,0.0,1800.0,239000.0,False
964,964,60,RL,11316,Corner,1Fam,5,2002,2003,VinylSd,0.0,817.0,214900.0,True
965,965,60,RL,10237,Inside,1Fam,5,2005,2007,VinylSd,0.0,783.0,178900.0,False
966,966,50,RL,9600,Inside,1Fam,7,1940,1950,MetalSd,0.0,728.0,160000.0,True
967,967,20,RL,7390,Inside,1Fam,7,1955,1955,Wd Sdng,0.0,1098.0,135000.0,False
968,968,50,RM,5925,Inside,1Fam,6,1910,1950,VinylSd,0.0,600.0,37900.0,False
